,0,1,2
363,53.532032,38.61261,42.23876
364,47.81356,34.517742,37.49595
365,52.62202,36.70025,40.719933
366,50.368385,35.428593,39.10781
367,47.061802,33.70466,36.96458
368,0.0,16.20096,9.55755
369,0.0,17.035269,10.025651
370,0.0,16.666447,9.765772
371,0.48078242,18.854618,11.694302
372,0.08846464,17.386898,10.366416
373,0.0,17.17394,10.07755
374,0.0,17.459179,10.404023
375,0.0,17.499096,10.276515
376,0.15596,17.709461,10.505944
377,0.25867835,18.041851,10.755379
378,0.55539596,18.936293,11.457797
379,1.0714368,19.7638,12.383787
380,1.2354363,20.16307,12.6929245
381,1.1664103,20.482113,12.9959345
382,0.16033736,17.707664,10.514779
383,0.6050099,18.942726,11.572874
384,0.1195878,18.394413,10.922975
385,0.18489733,18.283842,10.803651
386,0.61251247,19.271626,11.7653475
387,0.31479636,17.763973,10.664087
388,0.33873263,18.172535,11.056095
389,1.2284116,20.879812,13.178353
390,1.3555106,21.54675,13.676634
391,1.1760424,20.243032,12.696811
392,1.7568063,22.449,14.588341
393,1.3913649,21.514463,13.746795
394,1.334216,20.805613,13.214428
395,2.2661333,23.809263,15.7662
396,1.4562081,21.701927,13.889852
397,2.40522,23.682882,15.672498
398,1.3702344,21.78023,13.775037
399,2.0392447,23.06364,15.067712
400,1.5788182,22.54769,14.577779
401,1.0723666,21.158653,13.079871
402,1.7207574,23.102516,14.602156
403,1.5174931,22.057842,13.758723
404,1.9083766,23.188633,14.993919
405,1.7977704,23.748905,15.188002
406,21.171675,2.2735097,18.354435
407,19.471928,2.429858,17.711662
408,19.558874,2.4313204,17.77986
409,19.817513,2.5520594,18.078892
410,19.331985,2.1504624,17.37581
411,19.405876,2.0759914,17.514902
412,19.180197,1.5412738,17.376947
413,20.429237,2.4453847,18.344862
414,19.807209,2.423638,17.92166
415,19.985312,2.5026414,18.149477
416,19.889717,1.4669054,17.674744
417,21.819393,2.3233812,19.074804
418,21.08487,2.6406906,19.32598
419,21.344002,1.687989,19.219326
420,22.801037,2.3318908,19.586643
421,20.207193,1.8951786,17.81325
422,20.185383,2.129626,18.364136
423,20.328701,2.1661432,18.442444
424,19.87664,1.6411331,17.925009
425,23.011406,2.5154426,20.517305
426,19.958998,1.6805551,18.188192
427,21.553026,2.114786,19.590322
428,21.275019,1.9527767,19.011545
429,20.096678,1.417197,18.02094
430,22.298527,2.2369945,19.833176
431,21.148102,1.5879238,19.278605
432,21.071377,1.6177042,18.835947
433,23.140259,1.7481868,20.85123
