,0,1,2
0,0.49684292,8.516808,0.0
1,0.8666225,14.148596,0.0
2,0.74985677,11.529911,0.0
3,1.1139371,14.734739,0.0
4,1.1443892,15.814592,0.0
5,0.50707,8.444395,0.0
6,0.50831854,8.581211,0.0
7,1.1065794,15.32209,0.0
8,0.6307948,10.92189,0.0
9,0.7042144,11.493511,0.0
10,0.6478325,10.853899,0.0
11,1.1113579,15.810123,0.0
12,0.8350649,12.543079,0.0
13,0.7732522,10.309818,0.0
14,0.75280744,11.701082,0.0
15,0.8216284,12.037739,0.0
16,0.58875114,9.140917,0.0
17,0.9657486,14.172813,0.0
18,0.6948063,11.083874,0.0
19,0.8678712,12.638081,0.0
20,0.6231279,10.718077,0.0
21,1.0110343,15.62628,0.0
22,0.7083875,11.699852,0.0
23,0.8478882,12.381292,0.0
24,0.7768163,11.454203,0.0
25,0.66778904,11.093653,0.0
26,0.8059596,12.227823,0.0
27,0.70133966,11.115395,0.0
28,0.9461815,12.8821335,0.0
29,0.56626683,8.724508,0.0
30,0.6966326,11.489313,0.0
31,1.1777905,15.139854,0.0
32,0.71050316,11.422321,0.0
33,0.5065819,8.513559,0.0
34,0.814688,12.104433,0.0
35,0.66275615,10.839684,0.0
36,0.9760452,14.398087,0.0
37,0.6020139,10.667871,0.0
38,0.7075725,11.431063,0.0
39,0.688724,11.158649,0.0
40,0.61545384,10.442562,0.0
41,0.61919063,10.897957,0.0
42,0.7262355,11.534573,0.0
43,0.6846922,11.298544,0.0
44,0.7890238,12.058277,0.0
45,0.56893104,9.896267,0.0
46,0.90057474,13.001846,0.0
47,0.7989893,12.185539,0.0
48,0.78188926,11.680483,0.0
49,0.6533224,11.117662,0.0
50,18.178686,21.061375,3.5255198
51,22.288254,22.589003,1.186635
52,14.788573,42.527565,0.0
53,14.877784,44.4916,0.0
54,15.119293,45.33958,0.0
55,14.896539,45.109337,0.0
56,15.125487,45.728977,0.0
57,15.4995365,47.609142,0.0
58,14.995867,43.899216,0.0
59,17.339897,47.97894,0.0
60,5.6142726,25.999788,0.0
61,6.485436,29.310883,0.0
62,5.791937,26.624157,0.0
63,4.6152487,24.964024,0.0
64,4.77183,25.577736,0.0
65,4.76594,25.546926,0.0
66,4.9437456,26.22181,0.0
67,4.925247,26.284216,0.0
68,5.0424037,26.820923,0.0
69,5.023441,26.676516,0.0
70,4.9449983,26.19209,0.0
71,6.07868,27.70298,0.0
72,5.080199,26.98781,0.0
73,5.2297745,27.621904,0.0
74,5.2557178,28.146322,0.0
75,4.6129236,24.862127,0.0
76,1.687038,0.0,0.0
77,1.7033277,0.0,0.0
78,1.7241249,0.0,0.0
79,2.5815966,0.0,0.0
80,1.801975,0.0,0.0
81,1.6098247,0.0,0.0
82,1.6462576,0.0,0.0
83,1.7911988,0.0,0.0
84,1.7962929,0.0,0.0
85,1.7290064,0.0,0.0
86,1.7601548,0.0,0.0
87,1.8201276,0.0,0.0
88,1.8259506,0.0,0.0
89,2.7873836,0.0052582026,0.0
90,2.5985038,0.0,0.0
91,2.570442,0.0,0.0
92,1.6501414,0.0,0.0
93,1.7101599,0.0,0.0
94,1.666884,0.0,0.0
95,1.7801559,0.0,0.0
96,2.656077,0.11104074,0.0
97,2.6224887,0.12267497,0.0
98,2.8545353,0.47545704,0.0
99,1.7620019,0.0,0.0
100,2.7178226,0.1664985,0.0
101,1.7508211,0.0,0.0
102,2.6212504,0.092544734,0.0
103,1.8153127,0.0,0.0
104,1.7837495,0.0,0.0
105,2.7361116,0.23037347,0.0
106,2.845037,0.2840845,0.0
107,2.740691,0.19223028,0.0
108,2.6586514,0.011860132,0.0
109,2.8574057,0.38399825,0.0
110,1.7872386,0.0,0.0
111,2.6466618,0.10780588,0.0
112,1.7162286,0.0,0.0
113,1.756009,0.0,0.0
114,2.8522034,0.3213993,0.0
115,1.6355329,0.0,0.0
116,2.9393506,0.0,0.0
117,2.7461226,0.22699586,0.0
118,1.9161912,0.0,0.0
119,2.7661467,0.11808935,0.0
120,1.7452371,0.0,0.0
121,1.7057266,0.0,0.0
122,1.7743948,0.0,0.0
123,2.9012618,0.4695845,0.0
124,1.8371948,0.0,0.0
125,2.9522698,0.44175002,0.0
126,2.8520443,0.39004803,0.0
127,2.8253777,0.30250314,0.0
128,2.9780903,0.50251234,0.0
129,2.758102,0.18171018,0.0
130,3.0637474,0.69319504,0.0
131,1.8147181,0.0,0.0
132,3.0010915,0.5356877,0.0
133,1.8007714,0.0,0.0
134,2.6887658,0.041137785,0.0
135,1.8348614,0.0,0.0
136,1.7371068,0.0,0.0
137,2.897108,0.24420175,0.0
138,1.7720456,0.0,0.0
139,1.8340507,0.0,0.0
140,3.0278301,0.6122719,0.0
141,3.113854,0.6804291,0.0
142,3.1201,0.6740764,0.0
143,3.0284514,0.60913825,0.0
144,2.6610382,0.0,0.0
145,1.91785,0.0,0.0
146,2.8941805,0.530218,0.0
147,3.1964984,0.76124287,0.0
148,2.931885,0.43682218,0.0
149,3.1732025,0.6858926,0.0
150,3.047618,0.5860769,0.0
151,1.736293,0.0,0.0
152,3.011702,0.7269728,0.0
153,3.006926,0.5068285,0.0
