,0,1,2
230,43.144905,43.322983,45.028145
231,47.32106,45.327812,46.179695
232,44.52687,41.07694,48.024067
233,42.29442,39.93863,45.090794
234,47.275013,44.766407,51.138752
235,42.187332,40.018215,45.16319
236,43.004894,39.65533,45.753048
237,44.358303,41.332493,46.377083
238,42.4726,40.71515,44.89459
239,43.475857,39.498352,46.112553
240,47.438614,45.170856,51.15259
241,44.37536,41.045208,45.93424
242,44.16563,42.61397,46.06691
243,43.200806,39.911633,46.052647
244,42.806076,40.29022,45.43972
245,44.540115,42.00998,45.951923
246,43.277157,39.589153,46.226814
247,44.574608,40.501225,47.448402
248,48.000416,44.60095,52.2562
249,42.42654,40.755222,45.142
250,47.828934,45.38458,50.89348
251,44.519745,40.487198,47.460423
252,47.65236,44.07166,50.730682
253,44.298252,40.305386,47.07267
254,47.46604,44.962368,46.38833
255,51.461945,49.982895,51.952465
256,46.678368,43.26598,48.05695
257,43.00056,40.63967,46.266415
258,42.134018,40.90122,45.067127
259,46.020042,42.197094,48.244236
260,43.938095,42.65332,45.61405
261,47.985233,44.930946,47.115154
262,47.16641,43.167835,49.3313
263,46.95253,44.57089,48.796764
264,46.274586,42.6301,48.269012
265,45.52238,41.695797,47.271572
266,51.98488,49.89694,53.073257
267,47.48189,46.34965,48.69872
268,46.40889,43.428696,48.105236
269,47.45768,45.52501,50.165195
270,48.157528,46.510708,50.017384
271,48.87635,47.016445,49.61272
272,49.81163,46.9251,53.097572
273,45.370644,45.39104,46.92502
274,46.530945,44.206577,48.10909
275,44.242332,40.078976,46.894062
276,46.4806,43.2729,48.510204
277,55.89476,51.563496,56.370766
278,46.549618,45.23602,48.063255
279,43.80888,41.902187,46.946766
280,46.771683,43.919582,48.039055
281,48.24031,44.92522,50.43416
282,46.137733,44.36331,48.100986
283,58.842857,53.16457,54.464
284,48.88342,48.478954,51.078808
285,54.962074,50.28378,52.688877
286,55.04647,51.329742,55.286736
287,48.75553,44.5277,49.51127
288,53.50046,50.039185,51.50577
289,46.25498,42.17409,49.83604
290,44.267906,43.978203,46.5244
291,48.573776,47.07759,51.39938
292,45.231762,41.46774,48.383057
293,47.21647,43.06615,49.222385
294,50.785427,47.010418,51.103195
295,55.887703,53.02402,56.223747
296,43.614014,42.744816,46.531364
297,45.31794,41.62683,48.833782
298,44.93004,42.35214,47.317394
299,47.380253,43.86737,51.51279
300,44.7976,42.78332,47.208435
301,48.45371,46.66526,50.382164
302,50.954067,48.609608,53.83879
303,51.438618,47.586147,50.684387
304,47.48163,45.191246,48.813602
305,50.713585,46.743515,53.58889
306,57.473885,54.530926,55.758293
307,48.06847,44.08821,52.24649
308,49.313725,46.640247,49.82489
309,48.99035,45.633602,52.7779
310,47.272907,47.42323,48.618378
311,49.53548,45.94606,53.305855
312,47.759552,46.55408,49.24441
313,51.1047,48.212124,54.093517
314,48.25643,45.59515,50.016273
315,49.835796,45.480526,52.220642
316,55.27839,51.889687,55.01802
317,50.576378,47.39729,54.072147
318,50.875008,47.51841,55.127216
319,6.9528737,3.4864948,33.25211
320,4.8250346,2.6385813,31.234447
321,5.8988256,3.1039975,33.650326
322,8.365955,4.2007117,36.439228
323,4.8820186,2.8215168,34.255886
324,4.3779855,2.6420481,33.61126
325,4.8609557,2.7744265,33.405834
326,7.0290885,3.4224927,34.015774
327,11.034801,5.3561325,40.000534
328,8.073867,3.9979584,36.10782
329,8.0612,3.9508643,35.119553
330,8.46043,4.1389437,36.09405
331,9.881919,4.8632474,40.025333
332,9.01614,4.3682966,36.806454
333,7.56584,3.8330464,37.27679
334,7.5432754,3.886116,37.541058
335,6.8068004,3.6580606,37.386566
336,9.249598,4.5396614,38.21598
337,8.968121,4.486557,39.754368
338,5.007154,2.98244,39.388035
339,11.783706,5.6502495,41.32202
340,12.406855,5.8957167,42.25455
341,8.73257,4.257207,36.523197
342,5.8164897,3.3484392,40.387573
343,4.9520173,2.9163923,37.8944
344,5.5189195,3.1467652,39.673134
345,6.081102,3.3757915,37.767963
346,9.175209,4.5490584,39.939663
347,6.398578,3.5609646,38.096706
348,4.9408603,2.791171,36.979595
349,6.010908,3.356966,39.595375
350,10.593357,5.105343,40.54317
351,8.247936,3.9878821,37.74174
352,6.115402,3.2128854,35.898754
353,7.791071,3.8560443,37.706165
354,4.8991904,2.7013054,34.77123
355,8.877145,4.21438,37.930485
356,7.6755795,4.1207,40.512684
357,6.167228,3.4517694,42.25063
358,4.245191,2.3038669,39.53672
359,6.265242,3.4966316,41.852116
360,9.977835,4.8990135,41.60641
361,7.739348,4.278811,40.512486
362,10.928904,5.2935786,42.695683
363,5.352509,2.9579983,35.92175
364,6.5690002,3.7263584,41.989704
365,8.067071,3.9941416,38.10345
366,8.753463,4.1055713,38.26759
367,6.4495287,3.6654916,42.059532
368,2.0268977,1.4882826,35.074955
369,5.842735,3.2748609,43.11339
370,7.5190644,3.7766728,37.750797
371,7.045917,3.6314235,38.032143
372,5.873635,3.3591619,42.068684
373,6.0740666,3.4897885,40.36967
374,6.197319,3.28788,35.89194
375,8.937674,4.530268,41.11823
376,8.004312,4.00895,38.279514
377,9.347641,4.595713,40.222317
378,6.5860505,3.5572252,38.209595
379,0.0,0.6113297,34.341503
380,10.862325,5.3100204,42.838474
381,8.149994,4.1430664,38.250675
382,0.79355055,0.9663557,36.20963
383,5.4473653,2.9824572,38.24148
384,5.4568067,3.0279183,38.927925
385,0.7521983,1.0541259,34.394604
386,9.25287,4.567446,40.17542
387,7.9372907,4.07756,38.314808
388,5.128326,2.894989,38.083603
389,6.295572,3.5354815,38.11172
390,6.138224,3.5548887,43.17481
391,8.378957,4.167613,38.723263
392,8.043634,4.0194955,38.444614
393,8.966438,4.2635007,39.726368
394,7.4720173,3.6975222,38.871563
395,7.040689,3.699583,42.66077
396,7.5998154,4.1226983,43.19492
397,9.755071,4.6880965,39.081463
398,5.355842,2.7439497,33.887024
399,9.080697,4.267495,39.42677
400,9.914561,4.68788,39.901367
401,2.129708,1.5572289,35.536613
402,2.8746927,1.8786684,38.32855
403,8.483397,4.072716,39.417812
404,9.004725,4.6395483,41.507797
405,8.13176,4.114238,38.546795
406,9.873315,4.767704,39.23508
407,2.9422486,1.5905639,33.672195
408,7.965193,3.9350624,39.00687
409,11.363349,5.4038,44.498043
410,11.272812,5.347236,44.016205
411,47.197594,24.78348,49.52546
412,48.189873,25.422012,49.813393
413,49.735947,26.2894,50.700943
414,48.63607,25.709368,50.258892
415,49.03562,25.905596,50.208546
416,49.5054,26.237831,50.808838
417,47.605392,25.158813,50.332508
418,51.203648,27.15953,54.162704
419,51.068413,27.089329,51.691967
420,51.885254,27.342201,55.06352
421,49.48936,26.271305,50.701397
422,48.312195,25.41943,50.302937
423,49.36767,26.07163,52.340954
424,53.10562,28.36434,54.97999
425,47.36741,25.025776,49.74007
426,48.63034,25.874588,51.46798
427,52.67395,28.194038,53.78977
428,52.384228,27.66428,54.978146
429,51.324272,27.050137,54.4818
430,48.9414,25.793602,50.762337
431,52.027763,28.00551,52.228333
432,52.804996,27.978436,55.172993
